"FECHA_CONT","MOVEMENT_TP","PDTO_ORIG","ALM_ORG","PDTO_DEST","ALM_DEST","VALOR","RELACION_TT","Mes","Año","DiasMes"
"2017-03-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",247105.807,"CUSIANA-OCSA",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",25823.19,"SANTIAGO-CENIT",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",167789.82,"JAGUAR-SANTIAGO",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1400.05,"HOCHA_OAM",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",377621.382,"CUPIAGUA-OCSA",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",730385.871,"FLOREÑA_OBC",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",125307.453,"PALAGUA-VAS",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",7759.09,"ORITO-PR-TR",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",99935.731,"MELC-NARE",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",90109.277,"MELC-NARE",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",3452.59,"GUADUAS-OAM",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",64700.48,"MELC-NARE",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",61124.982,"MELC-NARE",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",29318.265,"MELC-NARE",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",4106.24,"CAÑADA_NORTE_OAM",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3597387.07,"RUBIALES-ODL",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",13864.12,"CAÑADA_NORTE_OAM",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CASTILLA","PR CHICHIMENE:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR SAN FERNANDO:MATERIA PRIMA",294550.86,"CHICHIMENE-CENIT",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",9746.76,"CAÑADA_NORTE_OAM",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",689450.63,"QUIFA-ODL",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",28718.769,"OCELOTE-ODL",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",6175.411,"OCELOTE-ODL",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2279.915,"OCELOTE-ODL",3,2017,31
"2017-03-31","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",23486.14,"CICUCO-AYA",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",203067.48,"MB_GRB_18",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",281425.333,"GUANDO-OAM",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",62852.59,"CAÑO_LIMON_OCLC",3,2017,31
"2017-03-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",114975.88,"CAÑO_LIMON_OCLC",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO MATACHIN NORTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",21345.29,"ESPINAL-OAM",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO MATACHIN SUR","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",6162.53,"ESPINAL-OAM",3,2017,31
"2017-03-31","Tr. Material a material","CRUDO CAMPO PURIFICACION","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",1229.18,"ESPINAL-OAM",3,2017,31
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",426799.447,"DINA-TENAY",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",63770.539,"SANTANA-OMO",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",222898.927,"CUSIANA-OCSA",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",24339.64,"SANTIAGO-CENIT",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",152850.379,"JAGUAR-SANTIAGO",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1414.15,"HOCHA_OAM",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",373971.28,"CUPIAGUA-OCSA",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",642169.182,"FLOREÑA_OBC",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",14312.127,"PERENCO-OBC",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",122179.0978,"PALAGUA-VAS",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",9428.576,"ORITO-PR-TR",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",91534.767,"MELC-NARE",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",87670.134,"MELC-NARE",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",230760.553,"CAÑO_LIMON_OCLC",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",3172.608842,"GUADUAS-OAM",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",80847.963,"MELC-NARE",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",733188.731,"CAÑO_LIMON_OCLC",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",57387.124,"MELC-NARE",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",10187.612,"MELC-NARE",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",3933.04,"CAÑADA_NORTE_OAM",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3411485.82,"RUBIALES-ODL",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",13651.42,"CAÑADA_NORTE_OAM",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CASTILLA","PR CHICHIMENE:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR SAN FERNANDO:MATERIA PRIMA",5084.7,"CHICHIMENE-CENIT",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",8963.56,"CAÑADA_NORTE_OAM",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",656735.645,"QUIFA-ODL",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",27129.512,"OCELOTE-ODL",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",6051.632,"OCELOTE-ODL",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2203.756,"OCELOTE-ODL",4,2017,30
"2017-04-30","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",21159.18,"CICUCO-AYA",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",137392.42,"MB_GRB_18",4,2017,30
"2017-04-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",258412.395,"GUANDO-OAM",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO MATACHIN NORTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",21394.88,"ESPINAL-OAM",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO MATACHIN SUR","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",5921.6,"ESPINAL-OAM",4,2017,30
"2017-04-30","Tr. Material a material","CRUDO CAMPO PURIFICACION","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",1232.32,"ESPINAL-OAM",4,2017,30
"2017-05-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",118054.08,"MB_GRB_18",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",437330.554,"DINA-TENAY",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",60315.2,"SANTANA-OMO",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",235085.72,"CUSIANA-OCSA",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",21609.68,"SANTIAGO-CENIT",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",159570.694,"JAGUAR-SANTIAGO",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1549.85,"HOCHA_OAM",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",441636.839,"CUPIAGUA-OCSA",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",699632.744,"FLOREÑA_OBC",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",15260.293,"PERENCO-OBC",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",125834.222,"PALAGUA-VAS",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",19755.592,"ORITO-PR-TR",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",84384.706,"MELC-NARE",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",72869.328,"MELC-NARE",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",188699.496,"CAÑO_LIMON_OCLC",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",3284.445,"GUADUAS-OAM",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",70426.896,"MELC-NARE",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",715621.008,"CAÑO_LIMON_OCLC",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",60160.812,"MELC-NARE",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",44053.783,"MELC-NARE",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",4011.28,"CAÑADA_NORTE_OAM",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3471840.49,"RUBIALES-ODL",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",14039.66,"CAÑADA_NORTE_OAM",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CASTILLA","PR CHICHIMENE:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR SAN FERNANDO:MATERIA PRIMA",2213061.24,"CHICHIMENE-CENIT",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",9025.2,"CAÑADA_NORTE_OAM",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",655288.885,"QUIFA-ODL",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",28511.556,"OCELOTE-ODL",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",5657.013,"OCELOTE-ODL",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2156.31,"OCELOTE-ODL",5,2017,31
"2017-05-31","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",21111.63,"CICUCO-AYA",5,2017,31
"2017-05-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",244702.973,"GUANDO-OAM",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO MATACHIN NORTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",21152.27,"ESPINAL-OAM",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO MATACHIN SUR","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",4753.98,"ESPINAL-OAM",5,2017,31
"2017-05-31","Tr. Material a material","CRUDO CAMPO PURIFICACION","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",1197.61,"ESPINAL-OAM",5,2017,31
"2017-06-30","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",149837.26,"MB_GRB_18",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",391891.805,"DINA-TENAY",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",58785.86,"SANTANA-OMO",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",205923.486,"CUSIANA-OCSA",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",17791.2,"SANTIAGO-CENIT",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",155608.855,"JAGUAR-SANTIAGO",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1354.6,"HOCHA_OAM",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",443979.736,"CUPIAGUA-OCSA",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",678250.631,"FLOREÑA_OBC",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",122145.854,"PALAGUA-VAS",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",14098.236,"ORITO-PR-TR",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",85919.202,"MELC-NARE",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",83443.514,"MELC-NARE",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",245724.71,"CAÑO_LIMON_OCLC",6,2017,30
"2017-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",2911.37,"GUADUAS-OAM",6,2017,30
